student_id,section_id,subject,course_code,component,is_anchor,units
1853,CEE-183-LEC-01,CEE,183,LEC,True,4
1853,CS-107-LEC-01,CS,107,LEC,True,5
1853,CS-107-LBS-05,CS,107,LBS,False,0
1706,PSYCH-198-SEM-01,PSYCH,198,SEM,True,2
1706,ENGR-193-SEM-01,ENGR,193,SEM,True,1
1706,MATH-51-LEC-02,MATH,51,LEC,True,5
1706,MATH-51-DIS-10,MATH,51,DIS,False,0
1706,POLISCI-111-LEC-01,POLISCI,111,LEC,True,5
1706,PSYCH-45-LEC-01,PSYCH,45,LEC,True,3
3640,CS-106E-LEC-01,CS,106E,LEC,True,3
3640,BIO-141-LEC-01,BIO,141,LEC,True,5
3640,BIO-141-DIS-04,BIO,141,DIS,False,0
3640,PHYSICS-130-LEC-01,PHYSICS,130,LEC,True,4
3640,CS-111-LEC-01,CS,111,LEC,True,4
3640,CS-111-DIS-04,CS,111,DIS,False,0
3640,PHIL-174L-LEC-01,PHIL,174L,LEC,True,4
676,MATH-147-LEC-01,MATH,147,LEC,True,4
676,ECON-50Q-LEC-01,ECON,50Q,LEC,True,5
676,ECON-50Q-DIS-02,ECON,50Q,DIS,False,0
676,BIO-120-LEC-01,BIO,120,LEC,True,3
676,BIO-120-LBS-02,BIO,120,LBS,False,0
676,CHEM-283-LEC-01,CHEM,283,LEC,True,3
5651,PSYCH-164-SEM-01,PSYCH,164,SEM,True,3
5651,ECON-131-LEC-01,ECON,131,LEC,True,5
5651,EARTHSYS-142-LEC-01,EARTHSYS,142,LEC,True,3
5651,CHEMENG-180-LEC-01,CHEMENG,180,LEC,True,4
5651,CHEMENG-180-DIS-02,CHEMENG,180,DIS,False,0
5651,ENGR-103-PRA-01,ENGR,103,PRA,True,3
294,CHEM-283-LEC-01,CHEM,283,LEC,True,3
294,MS&E-435-SEM-01,MS&E,435,SEM,True,1
294,CS-107E-LEC-01,CS,107E,LEC,True,4
294,ENGR-103-PRA-01,ENGR,103,PRA,True,3
294,COLLEGE-113-SEM-07,COLLEGE,113,SEM,True,3
5318,BIO-149-LEC-01,BIO,149,LEC,True,4
5318,PHYSICS-43-LEC-02,PHYSICS,43,LEC,True,4
5318,PHYSICS-43-DIS-16,PHYSICS,43,DIS,False,0
5318,PHYSICS-302-COL-01,PHYSICS,302,COL,True,1
5318,ENGLISH-161-LEC-01,ENGLISH,161,LEC,True,5
5318,ENGLISH-161-DIS-02,ENGLISH,161,DIS,False,0
5318,MATH-63CM-LEC-01,MATH,63CM,LEC,True,5
2671,CS-151-LEC-01,CS,151,LEC,True,3
2671,CS-336-LEC-01,CS,336,LEC,True,5
2671,CS-321M-LEC-01,CS,321M,LEC,True,3
2671,MS&E-184-LEC-01,MS&E,184,LEC,True,4
6234,ECON-136-LEC-01,ECON,136,LEC,True,5
6234,EARTHSYS-150-LEC-01,EARTHSYS,150,LEC,True,3
6234,HUMBIO-131-LAB-01,HUMBIO,131,LAB,True,4
6234,COLLEGE-113-SEM-04,COLLEGE,113,SEM,True,3
2444,EE-142-LEC-01,EE,142,LEC,True,3
2444,MS&E-472-COL-01,MS&E,472,COL,True,1
2444,CS-278-LEC-01,CS,278,LEC,True,4
2444,CS-278-DIS-12,CS,278,DIS,False,0
2444,EARTHSYS-11-LEC-01,EARTHSYS,11,LEC,True,5
2444,EARTHSYS-11-LBS-06,EARTHSYS,11,LBS,False,0
818,POLISCI-102-LEC-01,POLISCI,102,LEC,True,4
818,CS-143-LEC-01,CS,143,LEC,True,4
818,TAPS-120A-PRA-01,TAPS,120A,PRA,True,4
818,CS-336-LEC-01,CS,336,LEC,True,5
2975,PHIL-2-LEC-01,PHIL,2,LEC,True,5
2975,PHIL-2-DIS-05,PHIL,2,DIS,False,0
2975,MS&E-435-SEM-01,MS&E,435,SEM,True,1
2975,CS-106A-LEC-01,CS,106A,LEC,True,5
2975,CS-106A-DIS-39,CS,106A,DIS,False,0
2975,CS-194W-LEC-01,CS,194W,LEC,True,3
616,ME-104-LEC-01,ME,104,LEC,True,4
616,MATH-56-LEC-01,MATH,56,LEC,True,4
616,PHYSICS-302-COL-01,PHYSICS,302,COL,True,1
616,SOC-8-LEC-01,SOC,8,LEC,True,4
616,SOC-8-DIS-04,SOC,8,DIS,False,0
616,CHEM-283-LEC-01,CHEM,283,LEC,True,3
5387,POLISCI-111-LEC-01,POLISCI,111,LEC,True,5
5387,COMM-124-LEC-01,COMM,124,LEC,True,5
5387,SOC-179A-LEC-01,SOC,179A,LEC,True,4
5739,POLISCI-111-LEC-01,POLISCI,111,LEC,True,5
5739,CS-229-LEC-01,CS,229,LEC,True,4
5739,CS-281-LEC-01,CS,281,LEC,True,3
5739,BIOE-131-LEC-01,BIOE,131,LEC,True,3
1892,COLLEGE-113-SEM-05,COLLEGE,113,SEM,True,3
1892,CEE-107A-LEC-01,CEE,107A,LEC,True,4
1892,MUSIC-160-PRA-01,MUSIC,160,PRA,True,1
1892,PHIL-138W-LEC-01,PHIL,138W,LEC,True,4
1892,PHIL-138W-DIS-02,PHIL,138W,DIS,False,0
2820,PSYCH-1-LEC-01,PSYCH,1,LEC,True,5
2820,MUSIC-160-PRA-01,MUSIC,160,PRA,True,1
2820,HISTORY-25-LEC-01,HISTORY,25,LEC,True,1
2820,CS-281-LEC-01,CS,281,LEC,True,4
2820,BIOE-131-LEC-01,BIOE,131,LEC,True,3
3806,CS-231N-LEC-01,CS,231N,LEC,True,3
3806,CEE-151-LEC-01,CEE,151,LEC,True,3
3806,TAPS-103-PRA-01,TAPS,103,PRA,True,3
3806,CS-259Q-LEC-01,CS,259Q,LEC,True,3
3806,PHYSICS-81-LEC-01,PHYSICS,81,LEC,True,4
3594,HISTORY-102A-LEC-01,HISTORY,102A,LEC,True,5
3594,HISTORY-102A-DIS-03,HISTORY,102A,DIS,False,0
3594,MUSIC-167-PRA-01,MUSIC,167,PRA,True,1
3594,COLLEGE-113-SEM-04,COLLEGE,113,SEM,True,3
3594,ECON-30-LEC-01,ECON,30,LEC,True,3
3594,EE-101B-LEC-01,EE,101B,LEC,True,4
3594,CS-155-LEC-01,CS,155,LEC,True,3
3594,CS-155-DIS-02,CS,155,DIS,False,0
4560,PSYCH-70-LEC-01,PSYCH,70,LEC,True,4
4560,CEE-151-LEC-01,CEE,151,LEC,True,3
4560,CS-197-LEC-01,CS,197,LEC,True,3
4560,CS-197-LBS-02,CS,197,LBS,False,0
4560,BIO-122-LEC-01,BIO,122,LEC,True,4
4560,BIO-122-DIS-02,BIO,122,DIS,False,0
2177,EARTHSYS-168-LEC-01,EARTHSYS,168,LEC,True,3
2177,MATH-113-LEC-01,MATH,113,LEC,True,4
2177,ENGLISH-9CE-WKS-09,ENGLISH,9CE,WKS,True,3
2177,ENGLISH-11B-LEC-01,ENGLISH,11B,LEC,True,5
2177,ENGLISH-11B-DIS-04,ENGLISH,11B,DIS,False,0
2177,PHIL-2-LEC-01,PHIL,2,LEC,True,5
2177,PHIL-2-DIS-10,PHIL,2,DIS,False,0
5388,BIO-105B-LEC-01,BIO,105B,LEC,True,4
5388,CEE-183-LEC-01,CEE,183,LEC,True,4
5388,HUMBIO-130-LEC-01,HUMBIO,130,LEC,True,4
5388,HUMBIO-130-DIS-04,HUMBIO,130,DIS,False,0
5388,STATS-141-LEC-01,STATS,141,LEC,True,5
2327,COMM-177Y-SEM-01,COMM,177Y,SEM,True,5
2327,SOC-180A-LEC-01,SOC,180A,LEC,True,4
2327,ECON-134-SEM-01,ECON,134,SEM,True,5
1870,CEE-151-LEC-01,CEE,151,LEC,True,3
1870,CEE-183-LEC-01,CEE,183,LEC,True,4
1870,MUSIC-160-PRA-01,MUSIC,160,PRA,True,1
1870,CS-281-LEC-01,CS,281,LEC,True,3
1870,MS&E-176-LEC-01,MS&E,176,LEC,True,3
1691,TAPS-127-PRA-01,TAPS,127,PRA,True,3
1691,HUMBIO-142M-SEM-01,HUMBIO,142M,SEM,True,3
1691,CS-259Q-LEC-01,CS,259Q,LEC,True,3
1691,MATH-63DM-LEC-01,MATH,63DM,LEC,True,5
5382,CS-231N-LEC-01,CS,231N,LEC,True,4
5382,EE-142-LEC-01,EE,142,LEC,True,3
5382,BIO-199A-LEC-02,BIO,199A,LEC,True,3
5382,CS-281-LEC-01,CS,281,LEC,True,4
3088,STATS-141-LEC-01,STATS,141,LEC,True,5
3088,STATS-141-DIS-02,STATS,141,DIS,False,0
3088,MUSIC-167-PRA-01,MUSIC,167,PRA,True,1
3088,CHEM-283-LEC-01,CHEM,283,LEC,True,3
3088,PUBLPOL-105-LEC-01,PUBLPOL,105,LEC,True,5
6065,ENGR-15-LEC-01,ENGR,15,LEC,True,3
6065,CHEM-33-LEC-01,CHEM,33,LEC,True,5
6065,CHEM-33-LBS-20,CHEM,33,LBS,False,0
6065,COMM-177Y-SEM-01,COMM,177Y,SEM,True,5
4843,PHYSICS-81-LEC-01,PHYSICS,81,LEC,True,4
4843,BIO-120-LEC-01,BIO,120,LEC,True,3
4843,BIO-120-LBS-02,BIO,120,LBS,False,0
4843,CHEM-283-LEC-01,CHEM,283,LEC,True,3
4843,MATH-115-LEC-01,MATH,115,LEC,True,4
3117,PHYSICS-302-COL-01,PHYSICS,302,COL,True,1
3117,CHEM-300-COL-01,CHEM,300,COL,True,1
3117,CEE-151-LEC-01,CEE,151,LEC,True,3
3117,ECON-52-LEC-01,ECON,52,LEC,True,5
3117,ECON-52-DIS-02,ECON,52,DIS,False,0
3117,CS-281-LEC-01,CS,281,LEC,True,4
849,CS-224R-LEC-01,CS,224R,LEC,True,3
849,PHIL-171P-LEC-01,PHIL,171P,LEC,True,5
849,CS-278-LEC-01,CS,278,LEC,True,4
849,CS-278-DIS-15,CS,278,DIS,False,0
849,MS&E-111X-LEC-01,MS&E,111X,LEC,True,4
849,MS&E-111X-DIS-02,MS&E,111X,DIS,False,0
137,POLISCI-154-LEC-01,POLISCI,154,LEC,True,5
137,SOC-8-LEC-01,SOC,8,LEC,True,4
137,SOC-8-DIS-02,SOC,8,DIS,False,0
137,CEE-34N-ISF-01,CEE,34N,ISF,True,3
137,MATH-21-LEC-02,MATH,21,LEC,True,4
137,MATH-21-DIS-08,MATH,21,DIS,False,0
5630,ENGLISH-177B-SEM-01,ENGLISH,177B,SEM,True,5
5630,ECON-43-LEC-01,ECON,43,LEC,True,2
5630,COMM-177Y-SEM-01,COMM,177Y,SEM,True,5
5630,ENGLISH-190SW-WKS-01,ENGLISH,190SW,WKS,True,5
3315,BIOE-131-LEC-01,BIOE,131,LEC,True,3
3315,COLLEGE-119-SEM-05,COLLEGE,119,SEM,True,3
3315,CS-278-LEC-01,CS,278,LEC,True,4
3315,CS-278-DIS-07,CS,278,DIS,False,0
3315,MS&E-135-LEC-01,MS&E,135,LEC,True,3
512,COLLEGE-112-LEC-01,COLLEGE,112,LEC,True,4
512,COLLEGE-112-DIS-04,COLLEGE,112,DIS,False,0
512,MUSIC-74C-PRA-02,MUSIC,74C,PRA,True,1
512,PWR-2PT-SEM-01,PWR,2PT,SEM,True,4
512,PHIL-174L-LEC-01,PHIL,174L,LEC,True,4
4018,EE-102B-LEC-01,EE,102B,LEC,True,4
4018,CS-278-LEC-01,CS,278,LEC,True,4
4018,CS-278-DIS-04,CS,278,DIS,False,0
4018,CS-347-LEC-01,CS,347,LEC,True,3
4018,CS-347-DIS-02,CS,347,DIS,False,0
4018,CS-153-LEC-01,CS,153,LEC,True,3
4018,BIO-199A-LEC-02,BIO,199A,LEC,True,3
120,ENGR-15-LEC-01,ENGR,15,LEC,True,3
120,CS-259Q-LEC-01,CS,259Q,LEC,True,3
120,CS-153-LEC-01,CS,153,LEC,True,3
120,EE-102B-LEC-01,EE,102B,LEC,True,4
120,ECON-50-LEC-01,ECON,50,LEC,True,5
120,ECON-50-DIS-04,ECON,50,DIS,False,0
1117,ECON-101-LEC-02,ECON,101,LEC,True,5
1117,COLLEGE-107-LEC-01,COLLEGE,107,LEC,True,4
1117,COLLEGE-107-DIS-02,COLLEGE,107,DIS,False,0
1117,CS-106B-LEC-01,CS,106B,LEC,True,4
1117,CS-106B-DIS-59,CS,106B,DIS,False,0
1117,POLISCI-124A-LEC-01,POLISCI,124A,LEC,True,5
1117,POLISCI-124A-DIS-08,POLISCI,124A,DIS,False,0
1364,CS-224R-LEC-01,CS,224R,LEC,True,3
1364,BIOE-80-LEC-01,BIOE,80,LEC,True,4
1364,MS&E-176-LEC-01,MS&E,176,LEC,True,3
1364,CS-106L-LAB-01,CS,106L,LAB,True,1
1364,CS-131-LEC-01,CS,131,LEC,True,3
1652,PUBLPOL-101-LEC-01,PUBLPOL,101,LEC,True,5
1652,BIOE-131-LEC-01,BIOE,131,LEC,True,3
1652,POLISCI-101-LEC-01,POLISCI,101,LEC,True,5
1652,MATH-159-LEC-01,MATH,159,LEC,True,4
3319,MUSIC-151B-PRA-01,MUSIC,151B,PRA,True,1
3319,MATH-63DM-LEC-01,MATH,63DM,LEC,True,5
3319,HISTORY-50C-LEC-01,HISTORY,50C,LEC,True,3
3319,HISTORY-50C-DIS-03,HISTORY,50C,DIS,False,0
3319,HUMBIO-151R-SEM-01,HUMBIO,151R,SEM,True,3
3319,PUBLPOL-100-RSC-01,PUBLPOL,100,RSC,True,1
3319,CHEM-283-LEC-01,CHEM,283,LEC,True,3
3319,HUMBIO-163-SEM-01,HUMBIO,163,SEM,True,4
664,ENGLISH-190SW-WKS-01,ENGLISH,190SW,WKS,True,5
664,MATH-63CM-LEC-01,MATH,63CM,LEC,True,5
664,CS-336-LEC-01,CS,336,LEC,True,5
4375,ECON-137-LEC-01,ECON,137,LEC,True,5
4375,MS&E-140-LEC-01,MS&E,140,LEC,True,3
4375,CHEM-171-LEC-01,CHEM,171,LEC,True,4
4375,CHEM-171-LBS-03,CHEM,171,LBS,False,0
4375,PSYCH-196-SEM-02,PSYCH,196,SEM,True,2
4375,CHEMENG-130A-LEC-01,CHEMENG,130A,LEC,True,4
456,DATASCI-120-LEC-01,DATASCI,120,LEC,True,3
456,COLLEGE-112-LEC-01,COLLEGE,112,LEC,True,4
456,COLLEGE-112-DIS-06,COLLEGE,112,DIS,False,0
456,STATS-117-LEC-02,STATS,117,LEC,True,3
456,STATS-117-DIS-03,STATS,117,DIS,False,0
456,MATH-53-LEC-02,MATH,53,LEC,True,5
456,MATH-53-DIS-05,MATH,53,DIS,False,0
456,PHYSICS-302-COL-01,PHYSICS,302,COL,True,1
456,CS-103-LEC-01,CS,103,LEC,True,4
2445,CHEM-171-LEC-01,CHEM,171,LEC,True,4
2445,CHEM-171-LBS-03,CHEM,171,LBS,False,0
2445,MATH-51-LEC-01,MATH,51,LEC,True,5
2445,MATH-51-DIS-12,MATH,51,DIS,False,0
2445,MS&E-472-COL-01,MS&E,472,COL,True,1
2445,CHEM-283-LEC-01,CHEM,283,LEC,True,3
2445,MUSIC-116J-SEM-01,MUSIC,116J,SEM,True,5
535,COLLEGE-119-SEM-06,COLLEGE,119,SEM,True,3
535,CHEM-283-LEC-01,CHEM,283,LEC,True,3
535,EARTHSYS-150-LEC-01,EARTHSYS,150,LEC,True,3
535,CS-281-LEC-01,CS,281,LEC,True,4
535,MS&E-472-COL-01,MS&E,472,COL,True,1
535,CS-259Q-LEC-01,CS,259Q,LEC,True,3
535,HISTORY-140-LEC-01,HISTORY,140,LEC,True,5
535,HISTORY-140-DIS-02,HISTORY,140,DIS,False,0
1613,HUMBIO-146-SEM-01,HUMBIO,146,SEM,True,5
1613,HUMBIO-146-DIS-02,HUMBIO,146,DIS,False,0
1613,HUMBIO-113-SEM-01,HUMBIO,113,SEM,True,3
1613,BIO-43-LEC-01,BIO,43,LEC,True,4
1613,BIO-43-LBS-03,BIO,43,LBS,False,0
1613,CS-278-LEC-01,CS,278,LEC,True,3
1613,CS-278-DIS-11,CS,278,DIS,False,0
4916,COLLEGE-119-SEM-09,COLLEGE,119,SEM,True,3
4916,COMM-184-LEC-01,COMM,184,LEC,True,5
4916,CS-198B-LEC-01,CS,198B,LEC,True,1
4916,ENGR-15-LEC-01,ENGR,15,LEC,True,3
4926,HUMBIO-130-LEC-01,HUMBIO,130,LEC,True,4
4926,HUMBIO-130-DIS-05,HUMBIO,130,DIS,False,0
4926,BIO-151-SEM-01,BIO,151,SEM,True,3
4926,MS&E-176-LEC-01,MS&E,176,LEC,True,3
4926,EARTHSYS-142-LEC-01,EARTHSYS,142,LEC,True,3
4926,ME-131-LEC-01,ME,131,LEC,True,4
1567,CS-259Q-LEC-01,CS,259Q,LEC,True,3
1567,PHIL-161C-LEC-01,PHIL,161C,LEC,True,4
1567,PHYSICS-130-LEC-01,PHYSICS,130,LEC,True,4
1567,HUMBIO-130-LEC-01,HUMBIO,130,LEC,True,4
1567,HUMBIO-130-DIS-04,HUMBIO,130,DIS,False,0
5633,COLLEGE-113-SEM-02,COLLEGE,113,SEM,True,3
5633,EE-102B-LEC-01,EE,102B,LEC,True,4
5633,BIOE-44-LEC-01,BIOE,44,LEC,True,4
5633,BIOE-44-LBS-02,BIOE,44,LBS,False,0
5633,EARTHSYS-168-LEC-01,EARTHSYS,168,LEC,True,3
5633,CS-229-LEC-01,CS,229,LEC,True,4
2636,BIOE-70Q-ISS-01,BIOE,70Q,ISS,True,3
2636,MATH-147-LEC-01,MATH,147,LEC,True,4
2636,CS-259Q-LEC-01,CS,259Q,LEC,True,3
2636,SOC-156A-LEC-01,SOC,156A,LEC,True,4
2636,SOC-156A-DIS-03,SOC,156A,DIS,False,0
4633,CHEM-300-COL-01,CHEM,300,COL,True,1
4633,CHEM-143-LEC-01,CHEM,143,LEC,True,4
4633,CHEM-143-DIS-04,CHEM,143,DIS,False,0
4633,MUSIC-166A-PRA-01,MUSIC,166A,PRA,True,1
4633,DATASCI-154-LEC-01,DATASCI,154,LEC,True,5
4633,DATASCI-154-DIS-04,DATASCI,154,DIS,False,0
4633,PHIL-152-LEC-01,PHIL,152,LEC,True,4
1434,MATH-21-LEC-02,MATH,21,LEC,True,4
1434,MATH-21-DIS-09,MATH,21,DIS,False,0
1434,MATH-53-LEC-02,MATH,53,LEC,True,5
1434,MATH-53-DIS-08,MATH,53,DIS,False,0
1434,CS-106A-LEC-01,CS,106A,LEC,True,5
1434,CS-106A-DIS-35,CS,106A,DIS,False,0
553,PHYSICS-121-LEC-01,PHYSICS,121,LEC,True,4
553,PHYSICS-25-LEC-01,PHYSICS,25,LEC,True,4
553,PHYSICS-25-DIS-05,PHYSICS,25,DIS,False,0
553,MATH-51-LEC-03,MATH,51,LEC,True,5
553,MATH-51-DIS-05,MATH,51,DIS,False,0
553,MUSIC-151B-PRA-01,MUSIC,151B,PRA,True,1
3742,ECON-198-SEM-02,ECON,198,SEM,True,5
3742,PSYCH-35-LEC-01,PSYCH,35,LEC,True,4
3742,PSYCH-35-DIS-06,PSYCH,35,DIS,False,0
3742,CHEM-185-LEC-01,CHEM,185,LEC,True,3
4667,HISTORY-50C-LEC-01,HISTORY,50C,LEC,True,3
4667,HISTORY-50C-DIS-04,HISTORY,50C,DIS,False,0
4667,CS-336-LEC-01,CS,336,LEC,True,5
4667,CS-259Q-LEC-01,CS,259Q,LEC,True,3
4667,BIOE-131-LEC-01,BIOE,131,LEC,True,3
1743,CS-103-LEC-01,CS,103,LEC,True,5
1743,PWR-1SNB-SEM-01,PWR,1SNB,SEM,True,4
1743,CS-155-LEC-01,CS,155,LEC,True,3
1743,CS-155-DIS-02,CS,155,DIS,False,0
1743,COMM-177Y-SEM-01,COMM,177Y,SEM,True,5
1725,ENGR-80-LEC-01,ENGR,80,LEC,True,4
1725,HUMBIO-113-SEM-01,HUMBIO,113,SEM,True,3
1725,ME-131-LEC-01,ME,131,LEC,True,4
1725,MUSIC-42-LEC-01,MUSIC,42,LEC,True,4
1447,HISTORY-50C-LEC-01,HISTORY,50C,LEC,True,3
1447,HISTORY-50C-DIS-02,HISTORY,50C,DIS,False,0
1447,CS-109-LEC-01,CS,109,LEC,True,5
1447,CS-109-DIS-12,CS,109,DIS,False,0
1447,CS-321M-LEC-01,CS,321M,LEC,True,3
1447,CS-224R-LEC-01,CS,224R,LEC,True,3
1146,ENGR-105-LEC-01,ENGR,105,LEC,True,3
1146,CS-231N-LEC-01,CS,231N,LEC,True,4
1146,CS-278-LEC-01,CS,278,LEC,True,3
1146,CS-278-DIS-10,CS,278,DIS,False,0
1146,CS-281-LEC-01,CS,281,LEC,True,4
5081,HISTORY-140-LEC-01,HISTORY,140,LEC,True,5
5081,HISTORY-140-DIS-03,HISTORY,140,DIS,False,0
5081,ENGLISH-12F-LEC-01,ENGLISH,12F,LEC,True,5
5081,ENGLISH-12F-DIS-03,ENGLISH,12F,DIS,False,0
5081,DATASCI-192B-PRA-01,DATASCI,192B,PRA,True,3
5081,HUMBIO-131-LAB-01,HUMBIO,131,LAB,True,4
5326,COMM-124-LEC-01,COMM,124,LEC,True,5
5326,HUMBIO-113-SEM-01,HUMBIO,113,SEM,True,3
5326,ECON-101-LEC-01,ECON,101,LEC,True,5
5326,POLISCI-53SI-ACT-01,POLISCI,53SI,ACT,True,1
5326,ECON-52-LEC-01,ECON,52,LEC,True,5
5326,ECON-52-DIS-03,ECON,52,DIS,False,0
2884,ECON-136-LEC-01,ECON,136,LEC,True,5
2884,BIO-47-LAB-03,BIO,47,LAB,True,4
2884,BIO-47-LBS-06,BIO,47,LBS,False,0
2884,HUMBIO-151R-SEM-01,HUMBIO,151R,SEM,True,3
2884,POLISCI-101-LEC-01,POLISCI,101,LEC,True,5
3308,CS-104-LEC-01,CS,104,LEC,True,3
3308,CS-281-LEC-01,CS,281,LEC,True,3
3308,CS-259Q-LEC-01,CS,259Q,LEC,True,3
3308,MS&E-125-LEC-01,MS&E,125,LEC,True,4
2609,CS-229-LEC-01,CS,229,LEC,True,3
2609,CS-231N-LEC-01,CS,231N,LEC,True,3
2609,PSYCH-131A-LEC-01,PSYCH,131A,LEC,True,2
2609,ENGR-103-PRA-01,ENGR,103,PRA,True,3
2609,CS-155-LEC-01,CS,155,LEC,True,3
2609,CS-155-DIS-02,CS,155,DIS,False,0
2609,MS&E-472-COL-01,MS&E,472,COL,True,1
2609,MS&E-125-LEC-01,MS&E,125,LEC,True,4
4815,PHYSICS-43-LEC-02,PHYSICS,43,LEC,True,4
4815,PHYSICS-43-DIS-15,PHYSICS,43,DIS,False,0
4815,MATH-21-LEC-03,MATH,21,LEC,True,4
4815,MATH-21-DIS-13,MATH,21,DIS,False,0
4815,CS-52-LEC-01,CS,52,LEC,True,2
4815,ENGLISH-184F-SEM-01,ENGLISH,184F,SEM,True,5
6658,HUMBIO-163-SEM-01,HUMBIO,163,SEM,True,4
6658,HUMBIO-163-DIS-02,HUMBIO,163,DIS,False,0
6658,MUSIC-112-SEM-01,MUSIC,112,SEM,True,3
6658,CS-194W-LEC-01,CS,194W,LEC,True,3
6658,ECON-43-LEC-01,ECON,43,LEC,True,2
6658,CHEM-143-LEC-02,CHEM,143,LEC,True,4
6658,CHEM-143-DIS-05,CHEM,143,DIS,False,0
2791,CS-155-LEC-01,CS,155,LEC,True,3
2791,CS-155-DIS-02,CS,155,DIS,False,0
2791,CS-229-LEC-01,CS,229,LEC,True,4
2791,PHYSICS-43-LEC-01,PHYSICS,43,LEC,True,4
2791,PHYSICS-43-DIS-13,PHYSICS,43,DIS,False,0
2791,COLLEGE-123-SEM-01,COLLEGE,123,SEM,True,3
314,ENGR-76-LEC-01,ENGR,76,LEC,True,5
314,CS-155-LEC-01,CS,155,LEC,True,3
314,CS-155-DIS-02,CS,155,DIS,False,0
314,MUSIC-161B-PRA-01,MUSIC,161B,PRA,True,1
314,PSYCH-196-SEM-01,PSYCH,196,SEM,True,3
314,MS&E-435-SEM-01,MS&E,435,SEM,True,1
314,BIOE-42-LEC-01,BIOE,42,LEC,True,4
314,BIOE-42-DIS-02,BIOE,42,DIS,False,0
2683,POLISCI-124A-LEC-01,POLISCI,124A,LEC,True,5
2683,POLISCI-124A-DIS-07,POLISCI,124A,DIS,False,0
2683,ECON-30-LEC-01,ECON,30,LEC,True,3
2683,COMM-124-LEC-01,COMM,124,LEC,True,4
3555,ENGR-50-LEC-01,ENGR,50,LEC,True,4
3555,ME-104-LEC-01,ME,104,LEC,True,4
3555,STATS-117-LEC-02,STATS,117,LEC,True,4
3555,STATS-117-DIS-04,STATS,117,DIS,False,0
6510,MUSIC-116J-SEM-01,MUSIC,116J,SEM,True,5
6510,CHEM-11-LEC-01,CHEM,11,LEC,True,3
6510,CHEM-11-DIS-02,CHEM,11,DIS,False,0
6510,EE-142-LEC-01,EE,142,LEC,True,3
6510,CS-152-LEC-01,CS,152,LEC,True,3
6510,CS-152-DIS-03,CS,152,DIS,False,0
5622,CS-281-LEC-01,CS,281,LEC,True,4
5622,CEE-133F-LAB-01,CEE,133F,LAB,True,5
5622,STATS-117-LEC-02,STATS,117,LEC,True,4
5622,STATS-117-DIS-06,STATS,117,DIS,False,0
5622,BIO-146-SEM-01,BIO,146,SEM,True,3
5622,MS&E-176-LEC-01,MS&E,176,LEC,True,3
558,BIO-47-LAB-03,BIO,47,LAB,True,4
558,BIO-47-LBS-08,BIO,47,LBS,False,0
558,MATH-56-LEC-01,MATH,56,LEC,True,4
558,CHEMENG-105-LEC-01,CHEMENG,105,LEC,True,4
558,CS-281-LEC-01,CS,281,LEC,True,3
4453,ENGLISH-177B-SEM-01,ENGLISH,177B,SEM,True,4
4453,CHEM-184-LAB-01,CHEM,184,LAB,True,3
4453,CS-106E-LEC-01,CS,106E,LEC,True,3
4453,HUMBIO-146-SEM-01,HUMBIO,146,SEM,True,4
4453,HUMBIO-146-DIS-06,HUMBIO,146,DIS,False,0
4048,CHEMENG-120B-LEC-01,CHEMENG,120B,LEC,True,4
4048,MS&E-184-LEC-01,MS&E,184,LEC,True,4
4048,CHEM-121-LEC-01,CHEM,121,LEC,True,5
4048,CHEM-121-LBS-14,CHEM,121,LBS,False,0
6062,POLISCI-124A-LEC-01,POLISCI,124A,LEC,True,5
6062,POLISCI-124A-DIS-05,POLISCI,124A,DIS,False,0
6062,ANTHRO-127W-SEM-01,ANTHRO,127W,SEM,True,3
6062,BIO-122-LEC-01,BIO,122,LEC,True,4
6062,BIO-122-DIS-04,BIO,122,DIS,False,0
6062,ENGLISH-191DC-WKS-01,ENGLISH,191DC,WKS,True,5
5200,MUSIC-74C-PRA-03,MUSIC,74C,PRA,True,1
5200,HISTORY-81B-LEC-01,HISTORY,81B,LEC,True,3
5200,STATS-117-LEC-02,STATS,117,LEC,True,3
5200,STATS-117-DIS-05,STATS,117,DIS,False,0
5200,HUMBIO-163-SEM-01,HUMBIO,163,SEM,True,4
5200,COLLEGE-119-SEM-07,COLLEGE,119,SEM,True,3
2157,COMM-184-LEC-01,COMM,184,LEC,True,5
2157,EE-109-LEC-01,EE,109,LEC,True,4
2157,CS-336-LEC-01,CS,336,LEC,True,5
2157,HUMBIO-113-SEM-01,HUMBIO,113,SEM,True,3
2157,EARTHSYS-108-LEC-01,EARTHSYS,108,LEC,True,3
5080,ENGR-50-LEC-01,ENGR,50,LEC,True,4
5080,ECON-137-LEC-01,ECON,137,LEC,True,5
5080,PHYSICS-43-LEC-01,PHYSICS,43,LEC,True,4
5080,PHYSICS-43-DIS-12,PHYSICS,43,DIS,False,0
5080,PSYCH-35-LEC-01,PSYCH,35,LEC,True,4
5080,PSYCH-35-DIS-04,PSYCH,35,DIS,False,0
6275,ECON-1-LEC-01,ECON,1,LEC,True,5
6275,HUMBIO-174A-SEM-01,HUMBIO,174A,SEM,True,4
6275,COLLEGE-124-SEM-01,COLLEGE,124,SEM,True,3
6275,PSYCH-196-SEM-03,PSYCH,196,SEM,True,2
6275,ECON-52-LEC-01,ECON,52,LEC,True,5
